"","date","experiment","round","assay","condition","control","plate","row","col","strain","set","trait","phenotype"
"11684","20140630","RIAILs",2,"a","cisplatin","1percwater",20,"D","1","QX85",NA,"norm.n",-25.910129296824
"11685","20140701","RIAILs",2,"b","cisplatin","1percwater",20,"D","1","QX463",2,"norm.n",1.59256040373623
"11686","20140707","RIAILs",2,"c","cisplatin","1percwater",20,"D","1","QX326",2,"norm.n",3.76346606133068
"11687","20140708","RIAILs",2,"d","cisplatin","1percwater",20,"D","1","QX122",1,"norm.n",25.0331725134063
"11688","20140714","RIAILs",2,"e","cisplatin","1percwater",20,"D","1","QX45",1,"norm.n",-1.31089770335745
"11689","20140721","RIAILs",2,"g","cisplatin","1percwater",20,"D","1","QX84",1,"norm.n",-14.9446330458775
"11690","20140722","RIAILs",2,"h","cisplatin","1percwater",20,"D","1","QX393",2,"norm.n",33.6324130596123
"11691","20140728","RIAILs",2,"i","cisplatin","1percwater",20,"D","1","QX514",2,"norm.n",-14.8740909764676
"11692","20140729","RIAILs",2,"j","cisplatin","1percwater",20,"D","1","QX386",2,"norm.n",9.74068580442658
"11693","20140630","RIAILs",2,"a","cisplatin","1percwater",20,"D","3","QX380",2,"median.EXT",37.2061496170723
"11694","20140701","RIAILs",2,"b","cisplatin","1percwater",20,"D","3","QX485",2,"median.EXT",31.535404976221
"11695","20140707","RIAILs",2,"c","cisplatin","1percwater",20,"D","3","QX135",1,"median.EXT",-31.6679571298649
"11696","20140708","RIAILs",2,"d","cisplatin","1percwater",20,"D","3","QX455",2,"median.EXT",25.9623674429953
"11697","20140714","RIAILs",2,"e","cisplatin","1percwater",20,"D","3","QX436",2,"median.EXT",21.5891742534806
"11698","20140715","RIAILs",2,"f","cisplatin","1percwater",20,"D","3","QX355",2,"median.EXT",11.3844429160551
"11699","20140728","RIAILs",2,"i","cisplatin","1percwater",20,"D","3","QX154",1,"median.EXT",-67.2981171848815
"11700","20140729","RIAILs",2,"j","cisplatin","1percwater",20,"D","3","QX117",1,"median.EXT",-3.99968727302002
"11701","20140630","RIAILs",2,"a","cisplatin","1percwater",20,"D","3","QX380",2,"median.norm.EXT",0.0162294194943345
"11702","20140701","RIAILs",2,"b","cisplatin","1percwater",20,"D","3","QX485",2,"median.norm.EXT",0.149545854127371
"11703","20140707","RIAILs",2,"c","cisplatin","1percwater",20,"D","3","QX135",1,"median.norm.EXT",-0.0656792636558099
"11704","20140708","RIAILs",2,"d","cisplatin","1percwater",20,"D","3","QX455",2,"median.norm.EXT",0.0392623366552967
"11705","20140714","RIAILs",2,"e","cisplatin","1percwater",20,"D","3","QX436",2,"median.norm.EXT",0.0291727760555866
"11706","20140715","RIAILs",2,"f","cisplatin","1percwater",20,"D","3","QX355",2,"median.norm.EXT",-0.0112426584419804
"11707","20140728","RIAILs",2,"i","cisplatin","1percwater",20,"D","3","QX154",1,"median.norm.EXT",-0.0824257118602282
"11708","20140729","RIAILs",2,"j","cisplatin","1percwater",20,"D","3","QX117",1,"median.norm.EXT",-0.0412088316319186
"11709","20140630","RIAILs",2,"a","cisplatin","1percwater",20,"D","3","QX380",2,"median.TOF",22.6848780994504
"11710","20140701","RIAILs",2,"b","cisplatin","1percwater",20,"D","3","QX485",2,"median.TOF",2.73715164168594
"11711","20140707","RIAILs",2,"c","cisplatin","1percwater",20,"D","3","QX135",1,"median.TOF",-14.8858898243892
"11712","20140708","RIAILs",2,"d","cisplatin","1percwater",20,"D","3","QX455",2,"median.TOF",12.9308396434684
"11713","20140714","RIAILs",2,"e","cisplatin","1percwater",20,"D","3","QX436",2,"median.TOF",10.8656337808567
"11714","20140715","RIAILs",2,"f","cisplatin","1percwater",20,"D","3","QX355",2,"median.TOF",9.96238716228058
"11715","20140728","RIAILs",2,"i","cisplatin","1percwater",20,"D","3","QX154",1,"median.TOF",-50.0117677828814
"11716","20140729","RIAILs",2,"j","cisplatin","1percwater",20,"D","3","QX117",1,"median.TOF",-0.142074910095815
"11717","20140630","RIAILs",2,"a","cisplatin","1percwater",20,"D","3","QX380",2,"norm.n",29.0978210430412
"11718","20140701","RIAILs",2,"b","cisplatin","1percwater",20,"D","3","QX485",2,"norm.n",15.9322049675479
"11719","20140707","RIAILs",2,"c","cisplatin","1percwater",20,"D","3","QX135",1,"norm.n",2.40136438024054
"11720","20140708","RIAILs",2,"d","cisplatin","1percwater",20,"D","3","QX455",2,"norm.n",40.8888403604833
"11721","20140714","RIAILs",2,"e","cisplatin","1percwater",20,"D","3","QX436",2,"norm.n",-12.7932353107051
"11722","20140715","RIAILs",2,"f","cisplatin","1percwater",20,"D","3","QX355",2,"norm.n",-8.13387708354593
"11723","20140728","RIAILs",2,"i","cisplatin","1percwater",20,"D","3","QX154",1,"norm.n",-26.6319800145655
"11724","20140729","RIAILs",2,"j","cisplatin","1percwater",20,"D","3","QX117",1,"norm.n",1.94255465286316
"11725","20140701","RIAILs",2,"b","cisplatin","1percwater",20,"D","5","QX266",2,"median.EXT",-14.1056190983152
"11726","20140707","RIAILs",2,"c","cisplatin","1percwater",20,"D","5","QX16",1,"median.EXT",-16.4635515402756
"11727","20140708","RIAILs",2,"d","cisplatin","1percwater",20,"D","5","QX216",1,"median.EXT",7.42294032849604
"11728","20140714","RIAILs",2,"e","cisplatin","1percwater",20,"D","5","QX328",NA,"median.EXT",45.9568497622208
"11729","20140715","RIAILs",2,"f","cisplatin","1percwater",20,"D","5","QX325",2,"median.EXT",19.6306989591746
"11730","20140721","RIAILs",2,"g","cisplatin","1percwater",20,"D","5","QX360",2,"median.EXT",32.842600011928
"11731","20140722","RIAILs",2,"h","cisplatin","1percwater",20,"D","5","QX47",1,"median.EXT",17.6762567786769
"11732","20140701","RIAILs",2,"b","cisplatin","1percwater",20,"D","5","QX266",2,"median.norm.EXT",-0.0158953269572636
"11733","20140707","RIAILs",2,"c","cisplatin","1percwater",20,"D","5","QX16",1,"median.norm.EXT",-0.00158235132401489
"11734","20140708","RIAILs",2,"d","cisplatin","1percwater",20,"D","5","QX216",1,"median.norm.EXT",-0.0183882986123529
"11735","20140714","RIAILs",2,"e","cisplatin","1percwater",20,"D","5","QX328",NA,"median.norm.EXT",0.0784436645207692
"11736","20140715","RIAILs",2,"f","cisplatin","1percwater",20,"D","5","QX325",2,"median.norm.EXT",0.033985375059016
"11737","20140721","RIAILs",2,"g","cisplatin","1percwater",20,"D","5","QX360",2,"median.norm.EXT",0.033093349668315
"11738","20140722","RIAILs",2,"h","cisplatin","1percwater",20,"D","5","QX47",1,"median.norm.EXT",0.0454244584791365
"11739","20140701","RIAILs",2,"b","cisplatin","1percwater",20,"D","5","QX266",2,"median.TOF",-12.8667647687919
"11740","20140707","RIAILs",2,"c","cisplatin","1percwater",20,"D","5","QX16",1,"median.TOF",-5.66254772220157
"11741","20140708","RIAILs",2,"d","cisplatin","1percwater",20,"D","5","QX216",1,"median.TOF",5.23987369413032
"11742","20140714","RIAILs",2,"e","cisplatin","1percwater",20,"D","5","QX328",NA,"median.TOF",21.798166294386
"11743","20140715","RIAILs",2,"f","cisplatin","1percwater",20,"D","5","QX325",2,"median.TOF",8.73206517916789
"11744","20140721","RIAILs",2,"g","cisplatin","1percwater",20,"D","5","QX360",2,"median.TOF",8.84514338995444
"11745","20140722","RIAILs",2,"h","cisplatin","1percwater",20,"D","5","QX47",1,"median.TOF",10.0686321943246
"11746","20140701","RIAILs",2,"b","cisplatin","1percwater",20,"D","5","QX266",2,"norm.n",-8.06943414183901
"11747","20140707","RIAILs",2,"c","cisplatin","1percwater",20,"D","5","QX16",1,"norm.n",2.75059839330451
"11748","20140708","RIAILs",2,"d","cisplatin","1percwater",20,"D","5","QX216",1,"norm.n",-14.3050781480879
"11749","20140714","RIAILs",2,"e","cisplatin","1percwater",20,"D","5","QX328",NA,"norm.n",28.0339093956845
"11750","20140715","RIAILs",2,"f","cisplatin","1percwater",20,"D","5","QX325",2,"norm.n",24.1720818043481
"11751","20140721","RIAILs",2,"g","cisplatin","1percwater",20,"D","5","QX360",2,"norm.n",18.8998062425603
"11752","20140722","RIAILs",2,"h","cisplatin","1percwater",20,"D","5","QX47",1,"norm.n",22.3344045115836
"11753","20140630","RIAILs",2,"a","cisplatin","1percwater",20,"D","7","QX164",1,"median.EXT",-32.2408770070901
"11754","20140707","RIAILs",2,"c","cisplatin","1percwater",20,"D","7","QX517",NA,"median.EXT",38.1300606195767
"11755","20140708","RIAILs",2,"d","cisplatin","1percwater",20,"D","7","QX277",2,"median.EXT",30.5030062270101
"11756","20140714","RIAILs",2,"e","cisplatin","1percwater",20,"D","7","QX473",2,"median.EXT",-11.7833479333214
"11757","20140715","RIAILs",2,"f","cisplatin","1percwater",20,"D","7","QX467",2,"median.EXT",2.59562163631353
"11758","20140721","RIAILs",2,"g","cisplatin","1percwater",20,"D","7","QX173",1,"median.EXT",36.7724453662058
"11759","20140728","RIAILs",2,"i","cisplatin","1percwater",20,"D","7","QX149",1,"median.EXT",-20.9132604062567
"11760","20140729","RIAILs",2,"j","cisplatin","1percwater",20,"D","7","QX121",1,"median.EXT",-7.61604216391066
"11761","20140630","RIAILs",2,"a","cisplatin","1percwater",20,"D","7","QX164",1,"median.norm.EXT",0.0402387131871164
"11762","20140707","RIAILs",2,"c","cisplatin","1percwater",20,"D","7","QX517",NA,"median.norm.EXT",0.0081078387968581
"11763","20140708","RIAILs",2,"d","cisplatin","1percwater",20,"D","7","QX277",2,"median.norm.EXT",0.115944224855952
"11764","20140714","RIAILs",2,"e","cisplatin","1percwater",20,"D","7","QX473",2,"median.norm.EXT",-0.050529596494776
"11765","20140715","RIAILs",2,"f","cisplatin","1percwater",20,"D","7","QX467",2,"median.norm.EXT",-0.0516273389984932
"11766","20140721","RIAILs",2,"g","cisplatin","1percwater",20,"D","7","QX173",1,"median.norm.EXT",0.0428310769851648
"11767","20140728","RIAILs",2,"i","cisplatin","1percwater",20,"D","7","QX149",1,"median.norm.EXT",-0.0669095615896701
"11768","20140729","RIAILs",2,"j","cisplatin","1percwater",20,"D","7","QX121",1,"median.norm.EXT",0.00341829737028316
"11769","20140630","RIAILs",2,"a","cisplatin","1percwater",20,"D","7","QX164",1,"median.TOF",-16.8909268583314
"11770","20140707","RIAILs",2,"c","cisplatin","1percwater",20,"D","7","QX517",NA,"median.TOF",22.6941798335459
"11771","20140708","RIAILs",2,"d","cisplatin","1percwater",20,"D","7","QX277",2,"median.TOF",20.8100563613728
"11772","20140714","RIAILs",2,"e","cisplatin","1percwater",20,"D","7","QX473",2,"median.TOF",-4.05991885174739
"11773","20140715","RIAILs",2,"f","cisplatin","1percwater",20,"D","7","QX467",2,"median.TOF",7.16324010231125
"11774","20140721","RIAILs",2,"g","cisplatin","1percwater",20,"D","7","QX173",1,"median.TOF",29.2425845698624
"11775","20140728","RIAILs",2,"i","cisplatin","1percwater",20,"D","7","QX149",1,"median.TOF",-11.0862151502772
"11776","20140729","RIAILs",2,"j","cisplatin","1percwater",20,"D","7","QX121",1,"median.TOF",5.31856905612956
"11777","20140630","RIAILs",2,"a","cisplatin","1percwater",20,"D","7","QX164",1,"norm.n",-8.92135785546331
"11778","20140707","RIAILs",2,"c","cisplatin","1percwater",20,"D","7","QX517",NA,"norm.n",8.01819948418947
"11779","20140708","RIAILs",2,"d","cisplatin","1percwater",20,"D","7","QX277",2,"norm.n",-17.1015701902644
"11780","20140714","RIAILs",2,"e","cisplatin","1percwater",20,"D","7","QX473",2,"norm.n",13.8975275826269
"11781","20140715","RIAILs",2,"f","cisplatin","1percwater",20,"D","7","QX467",2,"norm.n",-8.99610136817079
"11782","20140721","RIAILs",2,"g","cisplatin","1percwater",20,"D","7","QX173",1,"norm.n",43.3487033810598
"11783","20140728","RIAILs",2,"i","cisplatin","1percwater",20,"D","7","QX149",1,"norm.n",12.1338593633978
"11784","20140729","RIAILs",2,"j","cisplatin","1percwater",20,"D","7","QX121",1,"norm.n",16.7070001285089
"11785","20140630","RIAILs",2,"a","cisplatin","1percwater",20,"D","9","QX477",2,"median.EXT",-37.0006793115479
"11786","20140708","RIAILs",2,"d","cisplatin","1percwater",20,"D","9","QX551",2,"median.EXT",84.5922685952242
"11787","20140714","RIAILs",2,"e","cisplatin","1percwater",20,"D","9","QX13",1,"median.EXT",0.0134581466047273
"11788","20140715","RIAILs",2,"f","cisplatin","1percwater",20,"D","9","QX253",2,"median.EXT",-4.06258370810733
"11789","20140721","RIAILs",2,"g","cisplatin","1percwater",20,"D","9","QX240",NA,"median.EXT",72.2963997667596
"11790","20140722","RIAILs",2,"h","cisplatin","1percwater",20,"D","9","QX274",2,"median.EXT",-42.4468712428829
"11791","20140630","RIAILs",2,"a","cisplatin","1percwater",20,"D","9","QX477",2,"median.norm.EXT",-0.0651280701341227
"11792","20140708","RIAILs",2,"d","cisplatin","1percwater",20,"D","9","QX551",2,"median.norm.EXT",0.0535500296586558
"11793","20140714","RIAILs",2,"e","cisplatin","1percwater",20,"D","9","QX13",1,"median.norm.EXT",-0.0076678395513998
"11794","20140715","RIAILs",2,"f","cisplatin","1percwater",20,"D","9","QX253",2,"median.norm.EXT",-0.00772025491789016
"11795","20140721","RIAILs",2,"g","cisplatin","1percwater",20,"D","9","QX240",NA,"median.norm.EXT",0.10657798009902
"11796","20140722","RIAILs",2,"h","cisplatin","1percwater",20,"D","9","QX274",2,"median.norm.EXT",-0.129078908780941
"11797","20140630","RIAILs",2,"a","cisplatin","1percwater",20,"D","9","QX477",2,"median.TOF",-34.7393169427679
"11798","20140708","RIAILs",2,"d","cisplatin","1percwater",20,"D","9","QX551",2,"median.TOF",45.8550346856867
"11799","20140714","RIAILs",2,"e","cisplatin","1percwater",20,"D","9","QX13",1,"median.TOF",-9.69194671492143
"11800","20140715","RIAILs",2,"f","cisplatin","1percwater",20,"D","9","QX253",2,"median.TOF",-3.20899673466809
"11801","20140721","RIAILs",2,"g","cisplatin","1percwater",20,"D","9","QX240",NA,"median.TOF",27.6667796120807
"11802","20140722","RIAILs",2,"h","cisplatin","1percwater",20,"D","9","QX274",2,"median.TOF",-20.1378430362453
"11803","20140630","RIAILs",2,"a","cisplatin","1percwater",20,"D","9","QX477",2,"norm.n",-13.3795992361456
"11804","20140708","RIAILs",2,"d","cisplatin","1percwater",20,"D","9","QX551",2,"norm.n",-3.75700829829183
"11805","20140714","RIAILs",2,"e","cisplatin","1percwater",20,"D","9","QX13",1,"norm.n",-13.5223560010463
"11806","20140715","RIAILs",2,"f","cisplatin","1percwater",20,"D","9","QX253",2,"norm.n",6.31969217604495
"11807","20140721","RIAILs",2,"g","cisplatin","1percwater",20,"D","9","QX240",NA,"norm.n",25.8020274335812
"11808","20140722","RIAILs",2,"h","cisplatin","1percwater",20,"D","9","QX274",2,"norm.n",24.400136754032
"11809","20140630","RIAILs",2,"a","cisplatin","1percwater",20,"D","11","QX188",1,"median.EXT",14.1611610414193
"11810","20140707","RIAILs",2,"c","cisplatin","1percwater",20,"D","11","QX242",NA,"median.EXT",-21.0245097162978
"11811","20140714","RIAILs",2,"e","cisplatin","1percwater",20,"D","11","QX349",2,"median.EXT",-15.1466736504234
"11812","20140715","RIAILs",2,"f","cisplatin","1percwater",20,"D","11","QX66",1,"median.EXT",15.4681438231156
"11813","20140721","RIAILs",2,"g","cisplatin","1percwater",20,"D","11","QX62",NA,"median.EXT",-73.5250754968122
"11814","20140722","RIAILs",2,"h","cisplatin","1percwater",20,"D","11","QX180",1,"median.EXT",-10.717796469648
"11815","20140728","RIAILs",2,"i","cisplatin","1percwater",20,"D","11","QX374",2,"median.EXT",-19.3196482464044
"11816","20140729","RIAILs",2,"j","cisplatin","1percwater",20,"D","11","QX394",2,"median.EXT",-42.7232005851012
"11817","20140630","RIAILs",2,"a","cisplatin","1percwater",20,"D","11","QX188",1,"median.norm.EXT",0.0430944222547542
"11818","20140707","RIAILs",2,"c","cisplatin","1percwater",20,"D","11","QX242",NA,"median.norm.EXT",-0.0211504386155674
"11819","20140714","RIAILs",2,"e","cisplatin","1percwater",20,"D","11","QX349",2,"median.norm.EXT",0.00281575302036382
"11820","20140715","RIAILs",2,"f","cisplatin","1percwater",20,"D","11","QX66",1,"median.norm.EXT",0.0823059993360917
"11821","20140721","RIAILs",2,"g","cisplatin","1percwater",20,"D","11","QX62",NA,"median.norm.EXT",-0.222757561505304
"11822","20140722","RIAILs",2,"h","cisplatin","1percwater",20,"D","11","QX180",1,"median.norm.EXT",-0.0252584835179351
"11823","20140728","RIAILs",2,"i","cisplatin","1percwater",20,"D","11","QX374",2,"median.norm.EXT",-0.0473217364710987
"11824","20140729","RIAILs",2,"j","cisplatin","1percwater",20,"D","11","QX394",2,"median.norm.EXT",-0.100450350640202
"11825","20140630","RIAILs",2,"a","cisplatin","1percwater",20,"D","11","QX188",1,"median.TOF",12.194765090143
"11826","20140707","RIAILs",2,"c","cisplatin","1percwater",20,"D","11","QX242",NA,"median.TOF",-11.2777087137579
"11827","20140714","RIAILs",2,"e","cisplatin","1percwater",20,"D","11","QX349",2,"median.TOF",-4.65821297168604
"11828","20140715","RIAILs",2,"f","cisplatin","1percwater",20,"D","11","QX66",1,"median.TOF",10.5537014012941
"11829","20140721","RIAILs",2,"g","cisplatin","1percwater",20,"D","11","QX62",NA,"median.TOF",-47.2081724056703
"11830","20140722","RIAILs",2,"h","cisplatin","1percwater",20,"D","11","QX180",1,"median.TOF",-6.32047151427242
"11831","20140728","RIAILs",2,"i","cisplatin","1percwater",20,"D","11","QX374",2,"median.TOF",-15.9991656114171
"11832","20140729","RIAILs",2,"j","cisplatin","1percwater",20,"D","11","QX394",2,"median.TOF",-13.9005083459047
"11833","20140630","RIAILs",2,"a","cisplatin","1percwater",20,"D","11","QX188",1,"norm.n",4.16986451596807
"11834","20140707","RIAILs",2,"c","cisplatin","1percwater",20,"D","11","QX242",NA,"norm.n",-11.2814481732262
"11835","20140714","RIAILs",2,"e","cisplatin","1percwater",20,"D","11","QX349",2,"norm.n",19.9005605943314
"11836","20140715","RIAILs",2,"f","cisplatin","1percwater",20,"D","11","QX66",1,"norm.n",8.75711554883575
"11837","20140721","RIAILs",2,"g","cisplatin","1percwater",20,"D","11","QX62",NA,"norm.n",-40.4012353171729
"11838","20140722","RIAILs",2,"h","cisplatin","1percwater",20,"D","11","QX180",1,"norm.n",5.01557795566339
"11839","20140728","RIAILs",2,"i","cisplatin","1percwater",20,"D","11","QX374",2,"norm.n",-6.77139483932762
"11840","20140729","RIAILs",2,"j","cisplatin","1percwater",20,"D","11","QX394",2,"norm.n",-16.7128834551643
"11841","20140630","RIAILs",2,"a","cisplatin","1percwater",20,"E","1","QX293",2,"median.EXT",-25.9010088041183
"11842","20140707","RIAILs",2,"c","cisplatin","1percwater",20,"E","1","QX183",1,"median.EXT",-10.1408646071884
"11843","20140708","RIAILs",2,"d","cisplatin","1percwater",20,"E","1","QX458",2,"median.EXT",7.17233449373831
"11844","20140714","RIAILs",2,"e","cisplatin","1percwater",20,"E","1","QX494",2,"median.EXT",-0.440341608226837
"11845","20140715","RIAILs",2,"f","cisplatin","1percwater",20,"E","1","QX244",2,"median.EXT",7.84622747107126
"11846","20140721","RIAILs",2,"g","cisplatin","1percwater",20,"E","1","QX523",2,"median.EXT",-36.0040413217129
"11847","20140722","RIAILs",2,"h","cisplatin","1percwater",20,"E","1","QX474",2,"median.EXT",6.99338225061044
"11848","20140728","RIAILs",2,"i","cisplatin","1percwater",20,"E","1","QX9",1,"median.EXT",-34.0192071579318
"11849","20140729","RIAILs",2,"j","cisplatin","1percwater",20,"E","1","QX207",1,"median.EXT",47.6660059851618
"11850","20140630","RIAILs",2,"a","cisplatin","1percwater",20,"E","1","QX293",2,"median.norm.EXT",-0.0855151995287392
"11851","20140707","RIAILs",2,"c","cisplatin","1percwater",20,"E","1","QX183",1,"median.norm.EXT",-0.0788893891099599
"11852","20140708","RIAILs",2,"d","cisplatin","1percwater",20,"E","1","QX458",2,"median.norm.EXT",0.0970967951895059
"11853","20140714","RIAILs",2,"e","cisplatin","1percwater",20,"E","1","QX494",2,"median.norm.EXT",-0.0171011704727771
